frame_count,1-h,1-s,1-v,condition,2-h,2-s,2-v,condition,3-h,3-s,3-v,conditon,4-h,4-s,4-v,condition,
369,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
370,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
371,169,255,255,,170,255,255,,0,255,255,,169,255,255,,
372,169,255,255,,170,255,255,,168,255,255,,169,255,255,,
373,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
374,171,255,255,,169,255,255,,168,255,255,,169,255,255,,
375,171,255,255,,169,255,255,,168,255,255,,169,255,255,,
376,170,255,255,,169,255,255,,168,255,255,,169,255,255,,
377,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
378,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
379,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
380,169,255,255,,169,255,255,,0,255,255,,169,255,255,,
381,169,255,255,,169,255,255,,0,255,255,,169,255,255,,
382,170,255,255,,169,255,255,,0,255,255,,170,255,255,,
383,170,255,255,,169,255,255,,0,255,255,,170,255,255,,
384,170,255,255,,169,255,255,,0,255,255,,169,255,255,,
385,169,255,255,,169,255,255,,0,255,255,,169,255,255,,
386,169,255,255,,169,255,255,,0,255,255,,169,255,255,,
387,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
388,168,255,255,,169,255,255,,168,255,255,,169,255,255,,
389,170,255,255,,168,255,255,,168,255,255,,169,255,255,,
390,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
391,169,255,255,,169,255,255,,167,255,255,,169,255,255,,
392,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
393,169,255,255,,168,255,255,,168,255,255,,169,255,255,,
394,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
395,169,255,255,,169,255,255,,168,255,255,,170,255,255,,
396,169,255,255,,169,255,255,,168,255,255,,170,255,255,,
397,169,255,255,,169,255,255,,168,255,255,,170,255,255,,
398,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
399,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
400,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
401,168,255,255,,169,255,255,,168,255,255,,170,255,255,,
402,167,255,255,,168,255,255,,168,255,255,,169,255,255,,
403,168,255,255,,168,255,255,,168,255,255,,169,255,255,,
404,168,255,255,,170,255,255,,168,255,255,,170,255,255,,
405,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
406,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
407,169,255,255,,171,255,255,,168,255,255,,169,255,255,,
408,169,255,255,,170,255,255,,168,255,255,,169,255,255,,
409,168,255,255,,171,255,255,,168,255,255,,169,255,255,,
410,168,255,255,,169,255,255,,168,255,255,,169,255,255,,
411,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
412,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
413,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
414,169,255,255,,168,255,255,,169,255,255,,169,255,255,,
415,168,255,255,,168,255,255,,169,255,255,,170,255,255,,
416,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
417,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
418,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
419,168,255,255,,170,255,255,,169,255,255,,169,255,255,,
420,169,255,255,,170,255,255,,0,255,255,,169,255,255,,
421,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
422,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
423,169,255,255,,170,255,255,,169,255,255,,170,255,255,,
424,169,255,255,,170,255,255,,169,255,255,,170,255,255,,
425,169,255,255,,170,255,255,,0,255,255,,170,255,255,,
426,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
427,169,255,255,,170,255,255,,169,255,255,,170,255,255,,
428,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
429,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
430,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
431,169,255,255,,170,255,255,,0,255,255,,170,255,255,,
432,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
433,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
434,169,255,255,,170,255,255,,170,255,255,,170,255,255,,
435,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
436,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
437,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
438,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
439,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
440,169,255,255,,170,255,255,,168,255,255,,169,255,255,,
441,169,255,255,,168,255,255,,169,255,255,,169,255,255,,
442,169,255,255,,169,255,255,,0,255,255,,169,255,255,,
443,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
444,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
445,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
446,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
447,169,255,255,,170,255,255,,0,255,255,,169,255,255,,
448,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
449,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
450,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
451,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
452,169,255,255,,170,255,255,,168,255,255,,170,255,255,,
453,169,255,255,,171,255,255,,0,255,255,,169,255,255,,
454,169,255,255,,170,255,255,,0,255,255,,170,255,255,,
455,169,255,255,,171,255,255,,168,255,255,,170,255,255,,
456,169,255,255,,171,255,255,,168,255,255,,170,255,255,,
457,169,255,255,,171,255,255,,168,255,255,,170,255,255,,
458,169,255,255,,170,255,255,,169,255,255,,170,255,255,,
459,169,255,255,,169,255,255,,168,255,255,,170,255,255,,
460,169,255,255,,170,255,255,,168,255,255,,170,255,255,,
461,170,255,255,,169,255,255,,168,255,255,,170,255,255,,
462,169,255,255,,170,255,255,,169,255,255,,170,255,255,,
463,169,255,255,,171,255,255,,169,255,255,,170,255,255,,
464,169,255,255,,171,255,255,,169,255,255,,170,255,255,,
465,169,255,255,,170,255,255,,168,255,255,,169,255,255,,
466,170,255,255,,169,255,255,,169,255,255,,170,255,255,,
467,170,255,255,,169,255,255,,169,255,255,,169,255,255,,
468,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
469,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
470,169,255,255,,168,255,255,,169,255,255,,169,255,255,,
471,169,255,255,,168,255,255,,169,255,255,,169,255,255,,
472,170,255,255,,168,255,255,,169,255,255,,169,255,255,,
473,170,255,255,,168,255,255,,168,255,255,,169,255,255,,
474,170,255,255,,168,255,255,,168,255,255,,169,255,255,,
475,169,255,255,,167,255,255,,168,255,255,,169,255,255,,
476,170,255,255,,168,255,255,,169,255,255,,170,255,255,,
477,169,255,255,,168,255,255,,168,255,255,,169,255,255,,
478,169,255,255,,168,255,255,,169,255,255,,170,255,255,,
479,169,255,255,,168,255,255,,168,255,255,,170,255,255,,
480,169,255,255,,168,255,255,,169,255,255,,170,255,255,,
481,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
482,169,255,255,,169,255,255,,169,255,255,,171,255,255,,
483,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
484,168,255,255,,169,255,255,,169,255,255,,170,255,255,,
485,169,255,255,,169,255,255,,168,255,255,,170,255,255,,
486,170,255,255,,168,255,255,,168,255,255,,170,255,255,,
487,170,255,255,,169,255,255,,169,255,255,,170,255,255,,
488,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
489,168,255,255,,169,255,255,,169,255,255,,171,255,255,,
490,168,255,255,,169,255,255,,169,255,255,,171,255,255,,
491,168,255,255,,169,255,255,,169,255,255,,170,255,255,,
492,168,255,255,,169,255,255,,169,255,255,,171,255,255,,
493,168,255,255,,170,255,255,,168,255,255,,170,255,255,,
494,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
495,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
496,170,255,255,,169,255,255,,169,255,255,,170,255,255,,
497,170,255,255,,169,255,255,,168,255,255,,169,255,255,,
498,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
499,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
500,169,255,255,,168,255,255,,169,255,255,,170,255,255,,
501,169,255,255,,168,255,255,,169,255,255,,170,255,255,,
502,169,255,255,,168,255,255,,169,255,255,,170,255,255,,
503,169,255,255,,168,255,255,,170,255,255,,170,255,255,,
504,169,255,255,,168,255,255,,169,255,255,,170,255,255,,
505,169,255,255,,168,255,255,,169,255,255,,169,255,255,,
506,169,255,255,,168,255,255,,169,255,255,,169,255,255,,
507,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
508,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
509,169,255,255,,169,255,255,,0,255,255,,170,255,255,,
510,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
511,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
512,169,255,255,,168,255,255,,168,255,255,,170,255,255,,
513,169,255,255,,168,255,255,,168,255,255,,170,255,255,,
514,169,255,255,,168,255,255,,168,255,255,,170,255,255,,
515,169,255,255,,168,255,255,,0,255,255,,170,255,255,,
516,169,255,255,,168,255,255,,168,255,255,,170,255,255,,
517,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
518,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
519,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
520,169,255,255,,169,255,255,,169,255,255,,168,255,255,,
521,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
522,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
523,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
524,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
525,169,255,255,alive,169,255,255,alive,169,255,255,alive,169,255,255,alive,
526,169,255,255,,170,255,255,,0,255,255,,169,255,255,,
527,169,255,255,,171,255,255,,0,255,255,,170,255,255,,
528,169,255,255,,171,255,255,,0,255,255,,170,255,255,,
529,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
530,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
531,170,255,255,,169,255,255,,0,255,255,,169,255,255,,
532,170,255,255,,169,255,255,,0,255,255,,169,255,255,,
533,170,255,255,,170,255,255,,0,255,255,,169,255,255,,
534,170,255,255,,169,255,255,,0,255,255,,168,255,255,,
535,170,255,255,,169,255,255,,0,255,255,,168,255,255,,
536,170,255,255,,169,255,255,,0,255,255,,168,255,255,,
537,169,255,255,,170,255,255,,0,255,255,,169,255,255,,
538,169,255,255,,168,255,255,,0,255,255,,168,255,255,,
539,169,255,255,,168,255,255,,0,255,255,,168,255,255,,
540,169,255,255,,169,255,255,,0,255,255,,169,255,255,,
541,170,255,255,,169,255,255,,168,255,255,,168,255,255,,
542,171,255,255,,169,255,255,,169,255,255,,168,255,255,,
543,170,255,255,,169,255,255,,169,255,255,,168,255,255,,
544,169,255,255,,171,255,255,,169,255,255,,168,255,255,,
545,170,255,255,,169,255,255,,169,255,255,,168,255,255,,
546,170,255,255,,171,255,255,,169,255,255,,168,255,255,,
547,170,255,255,,170,255,255,,169,255,255,,168,255,255,,
548,170,255,255,,171,255,255,,169,255,255,,168,255,255,,
549,170,255,255,,171,255,255,,169,255,255,,168,255,255,,
550,171,255,255,,171,255,255,,169,255,255,,168,255,255,,
551,171,255,255,,171,255,255,,170,255,255,,168,255,255,,
552,170,255,255,,171,255,255,,169,255,255,,168,255,255,,
553,170,255,255,,171,255,255,,169,255,255,,168,255,255,,
554,170,255,255,,171,255,255,,169,255,255,,169,255,255,,
555,171,255,255,,170,255,255,,169,255,255,,168,255,255,,
556,169,255,255,,171,255,255,,171,255,255,,169,255,255,,
557,169,255,255,,171,255,255,,169,255,255,,168,255,255,,
558,169,255,255,,171,255,255,,169,255,255,,168,255,255,,
559,170,255,255,,171,255,255,,169,255,255,,169,255,255,,
560,170,255,255,,171,255,255,,170,255,255,,169,255,255,,
561,170,255,255,,171,255,255,,170,255,255,,169,255,255,,
562,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
563,170,255,255,,171,255,255,,170,255,255,,169,255,255,,
564,170,255,255,,170,255,255,,169,255,255,,168,255,255,,
565,170,255,255,,171,255,255,,169,255,255,,168,255,255,,
566,168,255,255,,171,255,255,,169,255,255,,168,255,255,,
567,169,255,255,,171,255,255,,169,255,255,,168,255,255,,
568,169,255,255,,171,255,255,,169,255,255,,168,255,255,,
569,169,255,255,,171,255,255,,169,255,255,,168,255,255,,
570,169,255,255,,170,255,255,,170,255,255,,168,255,255,,
571,169,255,255,,170,255,255,,169,255,255,,167,255,255,,
572,169,255,255,,171,255,255,,169,255,255,,168,255,255,,
573,169,255,255,,171,255,255,,169,255,255,,168,255,255,,
574,169,255,255,,168,255,255,,169,255,255,,168,255,255,,
575,169,255,255,,168,255,255,,169,255,255,,168,255,255,,
576,169,255,255,,171,255,255,,168,255,255,,168,255,255,,
577,169,255,255,,170,255,255,,168,255,255,,169,255,255,,
578,169,255,255,,171,255,255,,169,255,255,,169,255,255,,
579,170,255,255,,170,255,255,,171,255,255,,0,255,255,death,
580,170,255,255,,170,255,255,,170,255,255,,0,255,255,death,
581,169,255,255,,170,255,255,,170,255,255,,0,255,255,death,
582,169,255,255,,170,255,255,,169,255,255,,0,255,255,death,
583,169,255,255,,170,255,255,,171,255,255,,0,255,255,death,
584,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
585,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
586,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
587,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
588,168,255,255,,170,255,255,,171,255,255,,170,255,255,,
589,168,255,255,,170,255,255,,171,255,255,,170,255,255,,
590,169,255,255,,170,255,255,,171,255,255,,170,255,255,,
591,169,255,255,,170,255,255,,171,255,255,,170,255,255,,
592,169,255,255,,170,255,255,,171,255,255,,170,255,255,,
593,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
594,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
595,170,255,255,,169,255,255,,169,255,255,,169,255,255,,
596,170,255,255,,168,255,255,,172,255,255,,169,255,255,,
597,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
598,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
599,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
600,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
601,170,255,255,,171,255,255,,169,255,255,,169,255,255,,
602,170,255,255,,171,255,255,,169,255,255,,169,255,255,,
603,169,255,255,,171,255,255,,169,255,255,,169,255,255,,
604,170,255,255,,171,255,255,,169,255,255,,169,255,255,,
605,170,255,255,,171,255,255,,169,255,255,,169,255,255,,
606,170,255,255,,171,255,255,,169,255,255,,169,255,255,,
607,170,255,255,,170,255,255,,169,255,255,,169,255,255,,
608,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
609,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
610,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
611,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
612,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
613,168,255,255,,168,255,255,,169,255,255,,169,255,255,,
614,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
615,169,255,255,,169,255,255,,169,255,255,,169,255,255,,
616,169,255,255,,169,255,255,,169,255,255,,170,255,255,,
617,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
618,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
619,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
620,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
621,170,255,255,,170,255,255,,170,255,255,,170,255,255,,
622,169,255,255,,171,255,255,,170,255,255,,169,255,255,,
623,169,255,255,,171,255,255,,169,255,255,,170,255,255,,
624,170,255,255,,171,255,255,,168,255,255,,170,255,255,,
625,170,255,255,,170,255,255,,169,255,255,,168,255,255,,
626,169,255,255,,169,255,255,,170,255,255,,169,255,255,,
627,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
628,169,255,255,,170,255,255,,170,255,255,,168,255,255,,
629,169,255,255,,170,255,255,,170,255,255,,168,255,255,,
630,168,255,255,,170,255,255,,171,255,255,,169,255,255,,
631,169,255,255,,170,255,255,,169,255,255,,169,255,255,,
632,169,255,255,,171,255,255,,171,255,255,,169,255,255,,
633,168,255,255,,169,255,255,,168,255,255,,169,255,255,,
634,170,255,255,,167,255,255,,170,255,255,,169,255,255,,
635,169,255,255,,169,255,255,,168,255,255,,169,255,255,,
636,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
637,170,255,255,,170,255,255,,172,255,255,,169,255,255,,
638,170,255,255,,170,255,255,,172,255,255,,169,255,255,,
639,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
640,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
641,169,255,255,,170,255,255,,172,255,255,,169,255,255,,
642,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
643,169,255,255,,169,255,255,,170,255,255,,170,255,255,,
644,169,255,255,,170,255,255,,171,255,255,,168,255,255,,
645,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
646,169,255,255,,169,255,255,,171,255,255,,169,255,255,,
647,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
648,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
649,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
650,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
651,170,255,255,,169,255,255,,171,255,255,,169,255,255,,
652,170,255,255,,169,255,255,,171,255,255,,168,255,255,,
653,170,255,255,,169,255,255,,170,255,255,,168,255,255,,
654,170,255,255,,169,255,255,,170,255,255,,168,255,255,,
655,169,255,255,,169,255,255,,170,255,255,,168,255,255,,
656,169,255,255,,169,255,255,,170,255,255,,168,255,255,,
657,169,255,255,,169,255,255,,170,255,255,,168,255,255,,
658,169,255,255,,170,255,255,,170,255,255,,168,255,255,,
659,169,255,255,,171,255,255,,170,255,255,,169,255,255,,
660,169,255,255,,170,255,255,,170,255,255,,171,255,255,,
661,169,255,255,,171,255,255,,170,255,255,,168,255,255,,
662,170,255,255,,171,255,255,,171,255,255,,171,255,255,,
663,171,255,255,,170,255,255,,171,255,255,,171,255,255,,
664,169,255,255,,171,255,255,,171,255,255,,171,255,255,,
665,169,255,255,,171,255,255,,171,255,255,,169,255,255,,
666,169,255,255,,171,255,255,,171,255,255,,169,255,255,,
667,171,255,255,,171,255,255,,171,255,255,,170,255,255,,
668,170,255,255,,170,255,255,,171,255,255,,169,255,255,,
669,170,255,255,,169,255,255,,171,255,255,,169,255,255,,
670,169,255,255,,170,255,255,,172,255,255,,170,255,255,,
671,169,255,255,,170,255,255,,172,255,255,,170,255,255,,
672,170,255,255,,170,255,255,,171,255,255,,170,255,255,,
673,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
674,169,255,255,,169,255,255,,171,255,255,,170,255,255,,
675,169,255,255,,169,255,255,,171,255,255,,170,255,255,,
676,168,255,255,,169,255,255,,171,255,255,,169,255,255,,
677,168,255,255,,169,255,255,,171,255,255,,170,255,255,,
678,168,255,255,,169,255,255,,171,255,255,,169,255,255,,
679,170,255,255,,169,255,255,,170,255,255,,168,255,255,,
680,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
681,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
682,169,255,255,,170,255,255,,171,255,255,,169,255,255,,
683,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
684,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
685,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
686,169,255,255,,170,255,255,,170,255,255,,171,255,255,,
687,170,255,255,,170,255,255,,170,255,255,,168,255,255,,
688,169,255,255,,170,255,255,,171,255,255,,168,255,255,,
689,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
690,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
691,169,255,255,,171,255,255,,170,255,255,,169,255,255,,
692,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
693,169,255,255,,170,255,255,,170,255,255,,169,255,255,,
694,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
695,170,255,255,,169,255,255,,170,255,255,,169,255,255,,
696,172,255,255,,169,255,255,,170,255,255,,169,255,255,,
697,172,255,255,,170,255,255,,170,255,255,,169,255,255,,
698,170,255,255,,171,255,255,,170,255,255,,169,255,255,,
699,170,255,255,,170,255,255,,170,255,255,,169,255,255,,
700,170,255,255,,169,255,255,,170,255,255,,168,255,255,,
