frame_count,1-h,1-s,1-v,2-h,2-s,2-v,3-h,3-s,3-v,4-h,4-s,4-v
2092,90,255,255,97,255,255,0,255,255,96,255,255
2093,90,255,255,97,255,255,0,255,255,95,255,255
2094,90,255,255,95,255,255,0,255,255,95,255,255
2095,0,255,255,96,255,255,0,255,255,95,255,255
2096,90,255,255,96,255,255,0,255,255,95,255,255
2097,90,255,255,96,255,255,0,255,255,95,255,255
2098,90,255,255,96,255,255,0,255,255,95,255,255
2099,90,255,255,95,255,255,0,255,255,95,255,255
2100,90,255,255,96,255,255,0,255,255,95,255,255
2101,90,255,255,96,255,255,0,255,255,95,255,255
2102,90,255,255,96,255,255,0,255,255,95,255,255
2103,90,255,255,96,255,255,0,255,255,95,255,255
2104,0,255,255,95,255,255,0,255,255,95,255,255
2105,90,255,255,95,255,255,0,255,255,95,255,255
2106,90,255,255,96,255,255,0,255,255,95,255,255
2107,90,255,255,97,255,255,0,255,255,95,255,255
2108,90,255,255,97,255,255,0,255,255,95,255,255
2109,90,255,255,97,255,255,0,255,255,95,255,255
2110,90,255,255,97,255,255,87,255,255,94,255,255
2111,0,255,255,96,255,255,0,255,255,96,255,255
2112,90,255,255,97,255,255,0,255,255,94,255,255
2113,0,255,255,96,255,255,95,255,255,95,255,255
2114,0,255,255,95,255,255,94,255,255,95,255,255
2115,0,255,255,93,255,255,0,255,255,95,255,255
2116,0,255,255,96,255,255,0,255,255,95,255,255
2117,0,255,255,96,255,255,0,255,255,95,255,255
2118,0,255,255,96,255,255,0,255,255,94,255,255
2119,0,255,255,95,255,255,95,255,255,95,255,255
2120,0,255,255,95,255,255,94,255,255,94,255,255
2121,0,255,255,95,255,255,0,255,255,95,255,255
2122,0,255,255,94,255,255,0,255,255,95,255,255
2123,0,255,255,93,255,255,0,255,255,93,255,255
2124,0,255,255,93,255,255,92,255,255,93,255,255
2125,90,255,255,96,255,255,92,255,255,93,255,255
2126,90,255,255,96,255,255,92,255,255,94,255,255
2127,0,255,255,95,255,255,0,255,255,95,255,255
2128,90,255,255,95,255,255,0,255,255,95,255,255
2129,0,255,255,96,255,255,0,255,255,95,255,255
2130,90,255,255,95,255,255,0,255,255,95,255,255
2131,90,255,255,95,255,255,0,255,255,96,255,255
2132,90,255,255,96,255,255,0,255,255,95,255,255
2133,90,255,255,96,255,255,0,255,255,95,255,255
2134,90,255,255,96,255,255,0,255,255,95,255,255
2135,90,255,255,96,255,255,0,255,255,95,255,255
2136,90,255,255,96,255,255,0,255,255,95,255,255
2137,0,255,255,96,255,255,0,255,255,96,255,255
2138,0,255,255,96,255,255,0,255,255,95,255,255
2139,90,255,255,96,255,255,0,255,255,95,255,255
2140,0,255,255,96,255,255,0,255,255,95,255,255
2141,0,255,255,97,255,255,0,255,255,95,255,255
2142,0,255,255,94,255,255,0,255,255,95,255,255
2143,0,255,255,97,255,255,0,255,255,95,255,255
2144,0,255,255,93,255,255,0,255,255,95,255,255
2145,0,255,255,94,255,255,0,255,255,95,255,255
2146,0,255,255,95,255,255,0,255,255,95,255,255
2147,0,255,255,95,255,255,0,255,255,95,255,255
2148,0,255,255,95,255,255,0,255,255,95,255,255
2149,90,255,255,95,255,255,0,255,255,95,255,255
2150,0,255,255,96,255,255,0,255,255,95,255,255
2151,0,255,255,95,255,255,0,255,255,94,255,255
2152,0,255,255,94,255,255,0,255,255,94,255,255
2153,0,255,255,93,255,255,0,255,255,94,255,255
2154,0,255,255,94,255,255,0,255,255,94,255,255
2155,0,255,255,97,255,255,0,255,255,94,255,255
2156,0,255,255,96,255,255,0,255,255,95,255,255
2157,0,255,255,96,255,255,0,255,255,95,255,255
2158,100,255,255,95,255,255,0,255,255,96,255,255
2159,90,255,255,95,255,255,0,255,255,95,255,255
2160,90,255,255,95,255,255,0,255,255,95,255,255
2161,90,255,255,96,255,255,0,255,255,95,255,255
2162,90,255,255,96,255,255,0,255,255,95,255,255
2163,90,255,255,96,255,255,0,255,255,96,255,255
2164,90,255,255,96,255,255,0,255,255,96,255,255
2165,90,255,255,96,255,255,0,255,255,96,255,255
2166,90,255,255,96,255,255,0,255,255,96,255,255
2167,90,255,255,95,255,255,0,255,255,96,255,255
2168,90,255,255,95,255,255,0,255,255,96,255,255
2169,0,255,255,95,255,255,0,0,255,96,255,255
2170,0,255,255,95,255,255,0,0,255,96,255,255
2171,0,255,255,96,255,255,0,255,255,94,255,255
2172,0,255,255,96,255,255,0,255,255,94,255,255
2173,0,255,255,95,255,255,0,255,255,94,255,255
2174,0,255,255,96,255,255,0,255,255,94,255,255
2175,0,255,255,95,255,255,0,255,255,94,255,255
2176,0,255,255,96,255,255,105,255,255,94,255,255
2177,90,255,255,96,255,255,0,255,255,95,255,255
2178,0,255,255,95,255,255,30,255,255,95,255,255
2179,0,255,255,96,255,255,143,255,255,95,255,255
2180,0,255,255,95,255,255,143,255,255,95,255,255
2181,0,255,255,96,255,255,0,255,255,95,255,255
2182,0,255,255,94,255,255,0,255,255,95,255,255
2183,90,255,255,96,255,255,0,255,255,94,255,255
2184,0,255,255,95,255,255,0,0,255,95,255,255
2185,0,255,255,95,255,255,0,0,255,95,255,255
2186,0,255,255,95,255,255,0,0,255,95,255,255
2187,0,255,255,93,255,255,0,255,255,95,255,255
2188,0,255,255,93,255,255,0,255,255,95,255,255
2189,0,255,255,95,255,255,0,255,255,95,255,255
2190,0,255,255,93,255,255,0,255,255,96,255,255
2191,0,255,255,93,255,255,0,255,255,96,255,255
2192,0,255,255,96,255,255,0,255,255,96,255,255
2193,0,255,255,95,255,255,0,255,255,96,255,255
2194,0,255,255,95,255,255,0,255,255,95,255,255
2195,0,255,255,95,255,255,0,255,255,95,255,255
2196,0,255,255,94,255,255,0,255,255,96,255,255
2197,90,255,255,95,255,255,0,0,255,96,255,255
2198,90,255,255,95,255,255,0,255,255,94,255,255
2199,90,255,255,95,255,255,90,255,255,96,255,255
2200,0,255,255,95,255,255,0,0,255,96,255,255
2201,0,255,255,95,255,255,90,0,255,95,255,255
2202,0,255,255,96,255,255,90,255,255,94,255,255
2203,90,255,255,94,255,255,90,255,255,94,255,255
2204,90,255,255,96,255,255,0,255,255,96,255,255
2205,0,255,255,95,255,255,90,255,255,94,255,255
2206,0,255,255,95,255,255,90,255,255,94,255,255
2207,0,255,255,95,255,255,0,255,255,95,255,255
2208,0,255,255,95,255,255,0,255,255,95,255,255
2209,0,255,255,95,255,255,0,255,255,95,255,255
2210,0,255,255,94,255,255,0,255,255,95,255,255
2211,0,255,255,96,255,255,90,255,255,94,255,255
2212,0,255,255,96,255,255,0,0,255,94,255,255
2213,0,255,255,96,255,255,0,0,255,94,255,255
2214,0,255,255,96,255,255,0,0,255,95,255,255
2215,0,255,255,96,255,255,0,0,255,95,255,255
2216,0,255,255,96,255,255,0,0,255,95,255,255
2217,0,255,255,95,255,255,0,0,255,95,255,255
2218,0,0,255,96,255,255,0,255,255,95,255,255
2219,0,255,255,96,255,255,0,255,255,96,255,255
2220,0,255,255,96,255,255,0,255,255,95,255,255
2221,0,255,255,96,255,255,0,255,255,95,255,255
2222,39,255,255,91,255,255,90,255,255,95,255,255
2223,0,255,255,96,255,255,158,255,255,95,255,255
2224,0,255,255,96,255,255,158,255,255,96,255,255
2225,0,255,255,97,255,255,158,255,255,95,255,255
2226,0,255,255,96,255,255,105,255,255,95,255,255
2227,0,255,255,96,255,255,0,255,255,95,255,255
2228,0,255,255,96,255,255,0,0,255,95,255,255
2229,0,255,255,96,255,255,90,255,255,96,255,255
2230,0,255,255,96,255,255,0,0,255,96,255,255
2231,0,255,255,96,255,255,0,255,255,96,255,255
2232,0,255,255,96,255,255,0,255,255,95,255,255
2233,0,255,255,96,255,255,0,255,255,95,255,255
2234,0,255,255,96,255,255,0,255,255,96,255,255
2235,0,255,255,96,255,255,0,255,255,94,255,255
2236,30,255,255,96,255,255,0,255,255,94,255,255
2237,0,255,255,96,255,255,0,255,255,95,255,255
2238,30,255,255,96,255,255,0,255,255,94,255,255
2239,0,255,255,97,255,255,0,255,255,94,255,255
2240,0,255,255,96,255,255,0,255,255,94,255,255
2241,0,255,255,97,255,255,0,255,255,95,255,255
2242,0,255,255,96,255,255,0,255,255,95,255,255
2243,0,255,255,96,255,255,0,255,255,94,255,255
2244,0,255,255,96,255,255,0,255,255,93,255,255
2245,0,255,255,96,255,255,0,255,255,93,255,255
2246,0,255,255,95,255,255,0,255,255,93,255,255
2247,0,255,255,96,255,255,120,255,255,93,255,255
2248,0,255,255,96,255,255,0,255,255,94,255,255
2249,0,255,255,94,255,255,0,255,255,95,255,255
2250,0,255,255,95,255,255,0,255,255,96,255,255
2251,0,255,255,94,255,255,0,255,255,94,255,255
2252,0,255,255,94,255,255,0,255,255,94,255,255
2253,0,255,255,96,255,255,0,255,255,94,255,255
2254,0,255,255,96,255,255,0,255,255,94,255,255
2255,0,255,255,96,255,255,0,255,255,94,255,255
2256,0,255,255,97,255,255,0,255,255,94,255,255
2257,0,255,255,97,255,255,0,255,255,96,255,255
2258,0,255,255,97,255,255,90,255,255,94,255,255
2259,0,255,255,97,255,255,0,255,255,95,255,255
2260,95,255,255,97,255,255,0,255,255,95,255,255
2261,95,255,255,97,255,255,0,255,255,95,255,255
2262,96,255,255,96,255,255,90,255,255,94,255,255
2263,96,255,255,96,255,255,90,255,255,95,255,255
2264,96,255,255,96,255,255,90,255,255,95,255,255
2265,96,255,255,96,255,255,90,255,255,95,255,255
2266,96,255,255,96,255,255,90,255,255,95,255,255
2267,96,255,255,96,255,255,90,255,255,94,255,255
2268,96,255,255,96,255,255,90,255,255,94,255,255
2269,96,255,255,96,255,255,90,255,255,94,255,255
2270,96,255,255,96,255,255,90,255,255,94,255,255
2271,96,255,255,96,255,255,90,255,255,95,255,255
2272,96,255,255,95,255,255,90,255,255,95,255,255
2273,96,255,255,95,255,255,90,255,255,95,255,255
2274,96,255,255,95,255,255,0,255,255,95,255,255
2275,95,255,255,96,255,255,0,255,255,95,255,255
2276,97,255,255,96,255,255,0,255,255,95,255,255
2277,95,255,255,96,255,255,0,255,255,95,255,255
2278,97,255,255,96,255,255,0,255,255,95,255,255
2279,96,255,255,96,255,255,0,255,255,94,255,255
2280,96,255,255,96,255,255,90,255,255,95,255,255
2281,96,255,255,96,255,255,0,255,255,94,255,255
2282,96,255,255,95,255,255,0,255,255,94,255,255
2283,96,255,255,96,255,255,0,255,255,95,255,255
2284,96,255,255,96,255,255,90,255,255,94,255,255
2285,96,255,255,96,255,255,90,255,255,94,255,255
2286,96,255,255,96,255,255,0,255,255,95,255,255
2287,96,255,255,94,255,255,90,255,255,95,255,255
2288,95,255,255,94,255,255,0,0,255,95,255,255
2289,95,255,255,96,255,255,0,0,255,95,255,255
2290,95,255,255,94,255,255,0,0,255,95,255,255
2291,96,255,255,94,255,255,0,0,255,95,255,255
2292,95,255,255,94,255,255,0,0,255,95,255,255
2293,96,255,255,94,255,255,0,0,255,95,255,255
2294,96,255,255,94,255,255,90,0,255,95,255,255
2295,95,255,255,96,255,255,90,0,255,95,255,255
2296,96,255,255,94,255,255,90,255,255,95,255,255
2297,96,255,255,94,255,255,90,0,255,95,255,255
2298,96,255,255,94,255,255,90,0,255,95,255,255
2299,96,255,255,96,255,255,0,0,255,95,255,255
2300,96,255,255,94,255,255,0,255,255,95,255,255
2301,95,255,255,96,255,255,90,255,255,95,255,255
2302,95,255,255,96,255,255,90,255,255,95,255,255
2303,96,255,255,96,255,255,0,255,255,95,255,255
2304,96,255,255,96,255,255,90,255,255,94,255,255
2305,96,255,255,96,255,255,0,255,255,94,255,255
2306,95,255,255,93,255,255,0,255,255,94,255,255
2307,96,255,255,93,255,255,0,255,255,94,255,255
2308,96,255,255,93,255,255,90,255,255,95,255,255
2309,95,255,255,96,255,255,0,255,255,95,255,255
2310,95,255,255,96,255,255,90,255,255,95,255,255
2311,95,255,255,96,255,255,90,255,255,95,255,255
2312,95,255,255,97,255,255,90,255,255,95,255,255
2313,95,255,255,96,255,255,90,255,255,95,255,255
2314,95,255,255,95,255,255,0,0,255,95,255,255
2315,95,255,255,95,255,255,0,0,255,95,255,255
2316,95,255,255,95,255,255,0,0,255,95,255,255
2317,96,255,255,95,255,255,0,0,255,95,255,255
2318,96,255,255,95,255,255,0,0,255,95,255,255
2319,95,255,255,95,255,255,0,0,255,95,255,255
2320,95,255,255,95,255,255,0,0,255,95,255,255
2321,95,255,255,95,255,255,0,0,255,95,255,255
2322,95,255,255,95,255,255,0,0,255,95,255,255
2323,95,255,255,95,255,255,0,0,255,95,255,255
2324,95,255,255,95,255,255,0,0,255,95,255,255
2325,95,255,255,95,255,255,0,0,255,95,255,255
2326,95,255,255,95,255,255,0,0,255,95,255,255
2327,96,255,255,95,255,255,0,255,255,95,255,255
2328,96,255,255,95,255,255,0,255,255,95,255,255
2329,96,255,255,95,255,255,0,255,255,95,255,255
2330,96,255,255,96,255,255,90,255,255,95,255,255
2331,96,255,255,96,255,255,0,255,255,95,255,255
2332,95,255,255,95,255,255,0,255,255,95,255,255
2333,95,255,255,96,255,255,105,255,255,95,255,255
2334,96,255,255,95,255,255,105,255,255,95,255,255
2335,96,255,255,95,255,255,90,255,255,95,255,255
2336,96,255,255,95,255,255,90,255,255,95,255,255
2337,96,255,255,96,255,255,105,255,255,94,255,255
2338,96,255,255,96,255,255,0,255,255,94,255,255
2339,96,255,255,96,255,255,0,255,255,94,255,255
2340,95,255,255,95,255,255,0,255,255,95,255,255
2341,95,255,255,96,255,255,0,255,255,94,255,255
2342,95,255,255,95,255,255,0,255,255,95,255,255
2343,96,255,255,96,255,255,0,255,255,95,255,255
2344,96,255,255,95,255,255,0,255,255,95,255,255
2345,96,255,255,95,255,255,0,255,255,95,255,255
2346,95,255,255,95,255,255,95,255,255,93,255,255
2347,95,255,255,95,255,255,95,255,255,95,255,255
2348,95,255,255,95,255,255,95,255,255,96,255,255
2349,96,255,255,96,255,255,95,255,255,96,255,255
2350,95,255,255,92,255,255,95,255,255,95,255,255
2351,95,255,255,95,255,255,93,255,255,95,255,255
2352,95,255,255,94,255,255,95,255,255,93,255,255
2353,94,255,255,94,255,255,95,255,255,94,255,255
2354,94,255,255,95,255,255,94,255,255,95,255,255
2355,94,255,255,94,255,255,95,255,255,95,255,255
2356,95,255,255,96,255,255,95,255,255,94,255,255
2357,94,255,255,94,255,255,95,255,255,93,255,255
2358,96,255,255,95,255,255,94,255,255,94,255,255
2359,96,255,255,93,255,255,94,255,255,93,255,255
2360,93,255,255,96,255,255,95,255,255,93,255,255
2361,94,255,255,96,255,255,93,255,255,93,255,255
2362,94,255,255,93,255,255,94,255,255,95,255,255
2363,96,255,255,95,255,255,95,255,255,94,255,255
2364,94,255,255,95,255,255,95,255,255,94,255,255
2365,94,255,255,95,255,255,95,255,255,95,255,255
2366,95,255,255,96,255,255,94,255,255,95,255,255
2367,95,255,255,94,255,255,94,255,255,95,255,255
2368,95,255,255,96,255,255,95,255,255,95,255,255
2369,97,255,255,95,255,255,95,255,255,95,255,255
2370,96,255,255,96,255,255,95,255,255,95,255,255
2371,97,255,255,95,255,255,95,255,255,95,255,255
2372,93,255,255,97,255,255,95,255,255,95,255,255
2373,96,255,255,96,255,255,95,255,255,95,255,255
2374,97,255,255,97,255,255,95,255,255,95,255,255
2375,97,255,255,96,255,255,95,255,255,95,255,255
2376,97,255,255,93,255,255,96,255,255,95,255,255
2377,96,255,255,93,255,255,95,255,255,95,255,255
2378,96,255,255,93,255,255,96,255,255,95,255,255
2379,96,255,255,97,255,255,95,255,255,94,255,255
2380,96,255,255,97,255,255,95,255,255,95,255,255
2381,96,255,255,97,255,255,95,255,255,94,255,255
2382,96,255,255,96,255,255,96,255,255,94,255,255
2383,96,255,255,96,255,255,96,255,255,95,255,255
2384,96,255,255,96,255,255,95,255,255,94,255,255
2385,96,255,255,96,255,255,95,255,255,94,255,255
2386,96,255,255,96,255,255,96,255,255,94,255,255
2387,96,255,255,96,255,255,95,255,255,95,255,255
2388,96,255,255,96,255,255,95,255,255,95,255,255
2389,96,255,255,96,255,255,95,255,255,95,255,255
2390,96,255,255,96,255,255,95,255,255,95,255,255
2391,96,255,255,96,255,255,95,255,255,95,255,255
2392,95,255,255,96,255,255,95,255,255,95,255,255
2393,96,255,255,96,255,255,95,255,255,95,255,255
2394,96,255,255,95,255,255,94,255,255,95,255,255
2395,96,255,255,95,255,255,95,255,255,95,255,255
2396,96,255,255,96,255,255,95,255,255,95,255,255
2397,96,255,255,96,255,255,95,255,255,95,255,255
2398,96,255,255,96,255,255,96,255,255,95,255,255
2399,95,255,255,92,255,255,96,255,255,95,255,255
2400,96,255,255,93,255,255,96,255,255,95,255,255
2401,97,255,255,96,255,255,96,255,255,95,255,255
2402,97,255,255,97,255,255,96,255,255,95,255,255
2403,97,255,255,96,255,255,95,255,255,95,255,255
2404,97,255,255,96,255,255,96,255,255,95,255,255
2405,97,255,255,96,255,255,96,255,255,95,255,255
2406,97,255,255,96,255,255,95,255,255,95,255,255
2407,96,255,255,96,255,255,95,255,255,95,255,255
2408,96,255,255,95,255,255,95,255,255,95,255,255
2409,96,255,255,95,255,255,95,255,255,95,255,255
2410,96,255,255,96,255,255,95,255,255,94,255,255
2411,96,255,255,94,255,255,95,255,255,94,255,255
2412,96,255,255,95,255,255,95,255,255,95,255,255
2413,96,255,255,95,255,255,96,255,255,95,255,255
2414,96,255,255,93,255,255,94,255,255,95,255,255
2415,96,255,255,93,255,255,94,255,255,95,255,255
2416,96,255,255,93,255,255,94,255,255,95,255,255
2417,96,255,255,93,255,255,96,255,255,95,255,255
2418,95,255,255,96,255,255,94,255,255,95,255,255
2419,95,255,255,96,255,255,94,255,255,94,255,255
2420,95,255,255,96,255,255,94,255,255,94,255,255
2421,95,255,255,96,255,255,94,255,255,95,255,255
2422,95,255,255,96,255,255,94,255,255,95,255,255
2423,95,255,255,96,255,255,95,255,255,94,255,255
2424,95,255,255,96,255,255,95,255,255,94,255,255
2425,95,255,255,96,255,255,94,255,255,94,255,255
2426,95,255,255,96,255,255,95,255,255,95,255,255
2427,95,255,255,96,255,255,95,255,255,95,255,255
2428,95,255,255,0,255,255,95,255,255,95,255,255
2429,96,255,255,0,255,255,95,255,255,95,255,255
2430,96,255,255,0,255,255,95,255,255,95,255,255
2431,95,255,255,113,255,255,96,255,255,95,255,255
2432,95,255,255,113,255,255,96,255,255,95,255,255
2433,95,255,255,113,255,255,96,255,255,95,255,255
2434,95,255,255,113,255,255,95,255,255,95,255,255
2435,95,255,255,113,255,255,95,255,255,95,255,255
2436,96,255,255,113,255,255,95,255,255,95,255,255
2437,96,255,255,113,255,255,95,255,255,95,255,255
2438,95,255,255,109,255,255,95,255,255,95,255,255
2439,95,255,255,109,255,255,95,255,255,95,255,255
2440,95,255,255,109,255,255,95,255,255,95,255,255
2441,95,255,255,109,255,255,95,255,255,0,255,255
2442,95,255,255,109,255,255,95,255,255,0,255,255
2443,95,255,255,109,255,255,95,255,255,0,255,255
2444,95,255,255,113,255,255,95,255,255,0,255,255
2445,95,255,255,113,255,255,95,255,255,0,255,255
2446,95,255,255,0,255,255,95,255,255,0,255,255
2447,96,255,255,0,255,255,95,255,255,0,255,255
2448,96,255,255,0,255,255,95,255,255,0,255,255
2449,96,255,255,0,255,255,95,255,255,0,255,255
2450,96,255,255,0,255,255,96,255,255,0,255,255
2451,96,255,255,0,255,255,95,255,255,0,255,255
2452,96,255,255,0,255,255,95,255,255,0,255,255
2453,96,255,255,0,255,255,95,255,255,0,255,255
2454,96,255,255,0,255,255,95,255,255,0,255,255
2455,96,255,255,0,255,255,95,255,255,0,255,255
2456,96,255,255,0,255,255,96,255,255,0,255,255
2457,95,255,255,30,255,255,95,255,255,0,255,255
2458,95,255,255,30,255,255,96,255,255,0,255,255
2459,95,255,255,30,255,255,95,255,255,0,255,255
2460,95,255,255,30,255,255,95,255,255,0,255,255
2461,95,255,255,30,255,255,95,255,255,0,255,255
2462,95,255,255,30,255,255,95,255,255,0,255,255
2463,95,255,255,30,255,255,95,255,255,0,255,255
2464,96,255,255,30,255,255,96,255,255,0,255,255
2465,96,255,255,30,255,255,96,255,255,0,255,255
2466,96,255,255,30,255,255,96,255,255,0,255,255
2467,96,255,255,30,255,255,96,255,255,0,255,255
2468,96,255,255,0,255,255,96,255,255,0,255,255
2469,0,255,255,0,255,255,96,255,255,0,255,255
2470,0,255,255,0,255,255,96,255,255,0,255,255
2471,0,255,255,0,255,255,96,255,255,0,255,255
2472,0,255,255,0,255,255,96,255,255,0,255,255
2473,0,255,255,0,255,255,96,255,255,0,255,255
2474,90,255,255,90,255,255,95,255,255,0,255,255
2475,0,255,255,0,255,255,95,255,255,0,255,255
2476,97,255,255,0,255,255,96,255,255,93,255,255
2477,97,255,255,0,255,255,96,255,255,93,255,255
2478,94,255,255,0,255,255,95,255,255,94,255,255
2479,94,255,255,0,255,255,95,255,255,94,255,255
2480,97,255,255,0,255,255,95,255,255,94,255,255
2481,97,255,255,0,255,255,94,255,255,94,255,255
2482,97,255,255,0,255,255,94,255,255,94,255,255
2483,97,255,255,165,255,255,95,255,255,94,255,255
2484,97,255,255,0,255,255,95,255,255,94,255,255
2485,97,255,255,0,255,255,95,255,255,94,255,255
2486,97,255,255,0,255,255,95,255,255,94,255,255
2487,97,255,255,0,255,255,95,255,255,94,255,255
2488,98,255,255,0,255,255,94,255,255,94,255,255
2489,98,255,255,0,255,255,95,255,255,94,255,255
2490,94,255,255,0,255,255,95,255,255,94,255,255
2491,95,255,255,0,255,255,95,255,255,94,255,255
2492,95,255,255,0,255,255,95,255,255,94,255,255
2493,95,255,255,0,255,255,95,255,255,95,255,255
2494,95,255,255,0,255,255,95,255,255,95,255,255
2495,94,255,255,0,255,255,95,255,255,95,255,255
2496,94,255,255,0,255,255,96,255,255,94,255,255
2497,94,255,255,0,255,255,96,255,255,94,255,255
2498,94,255,255,0,255,255,95,255,255,94,255,255
2499,97,255,255,0,255,255,95,255,255,94,255,255
2500,94,255,255,0,255,255,95,255,255,94,255,255
2501,95,255,255,0,255,255,96,255,255,94,255,255
2502,95,255,255,0,255,255,95,255,255,95,255,255
2503,95,255,255,0,255,255,96,255,255,95,255,255
2504,95,255,255,0,255,255,96,255,255,95,255,255
2505,95,255,255,0,255,255,96,255,255,95,255,255
2506,93,255,255,0,255,255,96,255,255,95,255,255
2507,95,255,255,0,255,255,96,255,255,95,255,255
2508,95,255,255,0,255,255,96,255,255,94,255,255
2509,95,255,255,0,255,255,95,255,255,95,255,255
2510,95,255,255,0,255,255,95,255,255,95,255,255
2511,95,255,255,90,255,255,95,255,255,95,255,255
2512,94,255,255,0,255,255,95,255,255,95,255,255
2513,95,255,255,0,255,255,95,255,255,95,255,255
2514,95,255,255,0,255,255,95,255,255,95,255,255
2515,95,255,255,0,255,255,95,255,255,95,255,255
2516,96,255,255,0,255,255,96,255,255,95,255,255
2517,96,255,255,0,255,255,96,255,255,95,255,255
2518,96,255,255,0,255,255,96,255,255,95,255,255
2519,96,255,255,0,255,255,96,255,255,95,255,255
2520,96,255,255,0,255,255,0,255,255,95,255,255
2521,96,255,255,0,255,255,0,255,255,95,255,255
2522,95,255,255,0,255,255,0,255,255,95,255,255
2523,95,255,255,0,255,255,0,255,255,94,255,255
2524,95,255,255,0,255,255,0,255,255,95,255,255
2525,95,255,255,0,255,255,0,255,255,95,255,255
2526,95,255,255,0,255,255,0,255,255,95,255,255
2527,95,255,255,0,255,255,0,255,255,95,255,255
2528,95,255,255,0,255,255,0,255,255,95,255,255
2529,95,255,255,0,255,255,0,255,255,95,255,255
2530,95,255,255,0,255,255,0,255,255,95,255,255
2531,95,255,255,0,255,255,0,255,255,95,255,255
2532,95,255,255,0,255,255,0,255,255,95,255,255
2533,95,255,255,0,255,255,0,255,255,95,255,255
2534,95,255,255,0,255,255,0,255,255,94,255,255
2535,95,255,255,0,255,255,0,255,255,95,255,255
2536,95,255,255,0,255,255,0,255,255,95,255,255
2537,95,255,255,0,255,255,0,255,255,95,255,255
2538,95,255,255,0,255,255,0,255,255,95,255,255
2539,95,255,255,0,255,255,0,255,255,95,255,255
2540,95,255,255,0,255,255,0,255,255,95,255,255
2541,95,255,255,0,255,255,0,255,255,95,255,255
2542,95,255,255,0,255,255,0,255,255,95,255,255
2543,95,255,255,0,255,255,0,255,255,95,255,255
2544,95,255,255,0,255,255,95,255,255,95,255,255
2545,95,255,255,0,255,255,0,255,255,95,255,255
2546,95,255,255,0,255,255,0,255,255,95,255,255
2547,95,255,255,0,255,255,0,255,255,96,255,255
2548,95,255,255,0,255,255,0,255,255,95,255,255
2549,95,255,255,0,255,255,0,255,255,96,255,255
2550,95,255,255,0,255,255,0,255,255,95,255,255
2551,95,255,255,0,255,255,0,255,255,95,255,255
2552,95,255,255,0,255,255,0,255,255,96,255,255
2553,95,255,255,0,255,255,0,255,255,94,255,255
2554,95,255,255,90,255,255,0,255,255,94,255,255
2555,96,255,255,90,255,255,0,255,255,95,255,255
2556,95,255,255,0,255,255,0,255,255,95,255,255
2557,95,255,255,0,255,255,0,255,255,96,255,255
2558,95,255,255,0,255,255,0,255,255,96,255,255
2559,95,255,255,0,255,255,0,255,255,96,255,255
2560,95,255,255,0,255,255,0,255,255,95,255,255
2561,95,255,255,0,255,255,0,255,255,95,255,255
2562,95,255,255,0,255,255,0,255,255,95,255,255
2563,95,255,255,0,255,255,0,255,255,95,255,255
2564,95,255,255,0,255,255,0,255,255,95,255,255
2565,95,255,255,0,255,255,93,255,255,95,255,255
2566,95,255,255,0,255,255,0,255,255,94,255,255
2567,95,255,255,0,255,255,93,255,255,95,255,255
2568,95,255,255,0,255,255,0,255,255,95,255,255
2569,95,255,255,0,255,255,0,255,255,94,255,255
2570,95,255,255,0,255,255,0,255,255,94,255,255
2571,96,255,255,0,255,255,0,255,255,94,255,255
2572,96,255,255,0,255,255,0,255,255,95,255,255
2573,96,255,255,0,255,255,0,255,255,95,255,255
2574,95,255,255,90,255,255,0,255,255,95,255,255
2575,95,255,255,90,255,255,0,255,255,95,255,255
2576,95,255,255,90,255,255,0,255,255,95,255,255
2577,95,255,255,90,255,255,0,255,255,95,255,255
2578,95,255,255,90,255,255,0,255,255,94,255,255
2579,95,255,255,0,255,255,0,255,255,94,255,255
2580,96,255,255,90,255,255,87,255,255,94,255,255
2581,95,255,255,90,255,255,0,255,255,94,255,255
2582,96,255,255,90,255,255,0,255,255,94,255,255
2583,96,255,255,0,255,255,0,255,255,95,255,255
2584,96,255,255,0,255,255,0,255,255,95,255,255
2585,96,255,255,0,255,255,0,255,255,94,255,255
2586,96,255,255,0,255,255,0,255,255,94,255,255
2587,95,255,255,0,255,255,0,255,255,94,255,255
2588,95,255,255,0,255,255,0,255,255,95,255,255
2589,95,255,255,0,255,255,0,255,255,95,255,255
2590,95,255,255,0,255,255,0,255,255,95,255,255
2591,95,255,255,0,255,255,0,255,255,94,255,255
2592,95,255,255,0,255,255,0,255,255,93,255,255
2593,95,255,255,0,255,255,0,255,255,93,255,255
2594,95,255,255,0,255,255,0,255,255,95,255,255
2595,95,255,255,0,255,255,0,255,255,95,255,255
2596,95,255,255,0,255,255,0,255,255,94,255,255
2597,96,255,255,60,255,255,0,255,255,94,255,255
2598,96,255,255,0,255,255,0,255,255,93,255,255
2599,96,255,255,0,255,255,0,255,255,93,255,255
2600,95,255,255,0,255,255,0,255,255,93,255,255
2601,95,255,255,0,255,255,0,255,255,93,255,255
2602,95,255,255,0,255,255,0,255,255,94,255,255
2603,94,255,255,0,255,255,0,255,255,94,255,255
2604,95,255,255,0,255,255,0,255,255,94,255,255
2605,95,255,255,0,255,255,0,255,255,95,255,255
2606,95,255,255,0,255,255,0,255,255,95,255,255
2607,95,255,255,0,255,255,0,255,255,95,255,255
